id,m_coh
5511610,-0.0335
5511640,0.0425
5511730,-0.0016
5511790,-0.0786
5511820,-0.0464
5511850,0.0940
5511940,-0.0953
5512000,0.0628
5512060,-0.0462
5512120,0.1301
5512150,0.1183
5512240,0.0370
5512330,-0.0785
5512360,-0.1485
5512390,0.0594
5512420,-0.0604
5512450,0.0233
5512480,0.0780
5512660,0.0690
5512690,0.0872
5512720,-0.0424
5512810,0.0019
5512900,0.1337
5512960,-0.0832
5513020,0.0632
5513050,-0.0002
5513100,0.0640
5513140,-0.0166
5513170,0.0370
5513230,0.1557
5513260,0.0405
5513350,0.0183
5513410,-0.0394
5513530,-0.0154
5513620,0.0256
5513650,-0.0526
5513680,-0.0617
5513710,-0.0007
5513770,0.0294
5513800,0.0319
5513860,0.0979
5513890,0.1548
5513950,0.0765
5514010,0.1009
5514040,-0.0656
5514130,-0.0834
5514160,-0.0828
5514190,0.0650
5514220,0.0475
5514250,0.0484
5514340,-0.0570
5514430,-0.0239
5514490,-0.0478
5514550,-0.0863
5514580,0.0564
5514610,0.0287
5514640,-0.0011
5514670,0.0273
5514820,0.0336
5514910,0.0134
5514940,-0.0501
5514970,0.0041
5515090,0.0718
5515120,0.0254
5515180,0.0439
5515210,0.0556
5515330,-0.0607
5515360,0.0823
5515450,0.0826
5515540,-0.0326
5515660,0.0913
5515720,-0.1066
5515750,0.0326
5515780,-0.0088
5515810,0.0069
5515840,0.0194
5515870,0.0642
5515900,0.0219
5515960,0.0872
5515990,0.0180
5516230,0.0283
5516260,0.0208
5516290,0.0111
5516320,0.0540
5516350,0.0726
5516410,-0.0482
5516440,0.0369
5516500,-0.0244
5516560,0.1992
5516620,-0.0140
5516650,0.0749
5516680,0.0224
5516710,0.0949
5516740,-0.0125
5516830,0.0844
5517040,0.0491
5517070,0.0233
5517100,0.0304
5517160,0.0548
5517190,0.2757
5517220,0.0490
5600730,0.0359
5601030,0.0783
5601260,0.2060
5601420,0.0259
5601460,0.0930
5601470,0.0299
5601700,0.1556
5601980,-0.0167
5602070,0.0229
5602140,0.1158
5602150,0.0231
5602370,0.0636
5602760,0.0130
5602820,0.1336
5602870,0.1046
5602990,0.0428
5603170,0.1520
5603310,0.1132
5603770,0.0794
5604030,0.2011
5604060,0.0437
5604120,0.0508
5604230,-0.0520
5604260,0.0351
5604450,-0.1194
5604500,0.1209
5604510,0.0492
5604830,0.1256
5604860,0.1368
5605090,0.0261
5605160,0.0731
5605220,-0.0624
5605302,0.1353
5605690,-0.0155
5605695,0.0952
5605762,0.1202
5605830,0.0440
5606240,0.0162
